,pnl,actual_loss,VaR_HistSim,ES_HistSim,tail_scenarios,snapshot_date,current_portfolio_value,exception
2010-08-04,7021.074454898946,-7021.074454898946,42776.5542362188,51233.20668294025,5,2010-08-03,1413720.5815425455,0
2010-08-05,-2484.321944036754,2484.321944036754,43431.06825164822,51943.88484725775,5,2010-08-04,1420741.6559974444,0
2010-08-06,-1630.5294811208732,1630.5294811208732,43443.99502926343,51901.91024208455,5,2010-08-05,1418257.3340534077,0
2010-08-09,1571.384278436657,-1571.384278436657,43412.5391172606,51829.72635272508,5,2010-08-06,1416626.8045722868,0
2010-08-10,-5634.196565389633,5634.196565389633,43782.50274167047,52288.58749817442,5,2010-08-09,1418198.1888507234,0
2010-08-11,-13165.561362622771,13165.561362622771,43472.56037954707,51891.92343721432,5,2010-08-10,1412563.9922853338,0
2010-08-12,-969.3203270602971,969.3203270602971,41448.84223612794,49683.91327699856,5,2010-08-11,1399398.430922711,0
2010-08-13,-4881.1461834793445,4881.1461834793445,41238.270697249565,49294.42006790787,5,2010-08-12,1398429.1105956507,0
2010-08-16,-3262.0839510741644,3262.0839510741644,41103.926074933726,49126.836242805,5,2010-08-13,1393547.9644121714,0
2010-08-17,6305.187155822292,-6305.187155822292,41311.44748107949,49293.23127128351,5,2010-08-16,1390285.8804610972,0
2010-08-18,3530.1588298424613,-3530.1588298424613,41987.57926234766,50008.64730641451,5,2010-08-17,1396591.0676169195,0
2010-08-19,-6887.656254315982,6887.656254315982,42229.58649266907,50289.18829272226,5,2010-08-18,1400121.226446762,0
2010-08-20,-1738.3460371654946,1738.3460371654946,41186.863071259344,49163.37807952925,5,2010-08-19,1393233.570192446,0
2010-08-23,-5137.98197972239,5137.98197972239,40753.72974681901,48659.10322712734,5,2010-08-20,1391495.2241552805,0
2010-08-24,-7181.83842792036,7181.83842792036,40430.643005223945,48258.20225424515,5,2010-08-23,1386357.242175558,0
2010-08-25,6796.845851912862,-6796.845851912862,39904.917325041955,47665.97517801067,5,2010-08-24,1379175.4037476378,0
2010-08-26,-4271.683748832671,4271.683748832671,40113.00484832446,47881.325395907836,5,2010-08-25,1385972.2495995506,0
2010-08-27,12676.066060483223,-12676.066060483223,39727.350719122216,47482.91369779841,5,2010-08-26,1381700.565850718,0
2010-08-30,-9266.728808584856,9266.728808584856,40020.1009712026,47798.67794484114,5,2010-08-27,1394376.6319112012,0
2010-08-31,-1414.25503466581,1414.25503466581,39509.53905390622,47292.097806569844,5,2010-08-30,1385109.9031026163,0
2010-09-01,9545.715704137925,-9545.715704137925,39548.98396493471,47292.90760758668,5,2010-08-31,1383695.6480679505,0
2010-09-02,9485.517811727477,-9485.517811727477,40774.32778490195,48508.254861293964,5,2010-09-01,1393241.3637720884,0
2010-09-03,6689.99593238649,-6689.99593238649,41526.521288513904,49297.5619390531,5,2010-09-02,1402726.881583816,0
2010-09-07,-4952.249704309972,4952.249704309972,42734.177301946096,50429.20861425596,5,2010-09-03,1409416.8775162024,0
2010-09-08,453.14729129266925,-453.14729129266925,41316.65075799893,49126.673142103806,5,2010-09-07,1404464.6278118924,0
2010-09-09,3015.9824033624027,-3015.9824033624027,41709.33410670096,49440.58520291075,5,2010-09-08,1404917.775103185,0
2010-09-10,11792.376364077209,-11792.376364077209,35125.574721903075,44161.80388421919,5,2010-09-09,1407933.7575065475,0
2010-09-13,-2086.4746062909253,2086.4746062909253,42737.42275162763,50914.38623711215,5,2010-09-10,1419726.1338706247,0
2010-09-14,10821.013471907703,-10821.013471907703,43557.5120734158,51790.52540043476,5,2010-09-13,1417639.6592643338,0
2010-09-15,7279.57761333487,-7279.57761333487,44085.03581805015,52420.24195085978,5,2010-09-14,1428460.6727362415,0
2010-09-16,4718.374286455568,-4718.374286455568,44328.150658689905,52759.62366813859,5,2010-09-15,1435740.2503495764,0
2010-09-17,-70.73751836596057,70.73751836596057,44463.51910793129,52898.22242093193,5,2010-09-16,1440458.624636032,0
2010-09-20,3501.0510861040093,-3501.0510861040093,44512.43638957967,52971.43683091803,5,2010-09-17,1440387.887117666,0
2010-09-21,-1095.787869243417,1095.787869243417,45844.63385504694,54408.95505859484,5,2010-09-20,1443888.93820377,0
2010-09-22,-709.9885308456142,709.9885308456142,45971.7992295227,54541.86248309594,5,2010-09-21,1442793.1503345266,0
2010-09-23,1691.7120975204743,-1691.7120975204743,45742.068908470916,54342.52786156405,5,2010-09-22,1442083.161803681,0
2010-09-24,9212.785029269522,-9212.785029269522,45131.95304710674,53744.21280302592,5,2010-09-23,1443774.8739012014,0
2010-09-27,-2419.6307858102955,2419.6307858102955,46991.99500768422,55717.90595646882,5,2010-09-24,1452987.658930471,0
2010-09-28,1244.2281479828525,-1244.2281479828525,46671.44540934847,55416.90995524111,5,2010-09-27,1450568.0281446606,0
2010-09-29,5359.7399054032285,-5359.7399054032285,43166.91398642748,55230.22587795909,5,2010-09-28,1451812.2562926435,0
2010-09-30,418.4686080117244,-418.4686080117244,43068.63564493018,55162.38437692863,5,2010-09-29,1457171.9961980467,0
2010-10-01,6474.040814138716,-6474.040814138716,42872.88619926362,54922.64769046292,5,2010-09-30,1457590.4648060584,0
2010-10-04,-3611.4177919954527,3611.4177919954527,43403.01055267616,55624.80449651419,5,2010-10-01,1464064.5056201972,0
2010-10-05,16026.674350247718,-16026.674350247718,42842.0125951916,54908.13518358003,5,2010-10-04,1460453.0878282017,0
2010-10-06,1105.0565099772066,-1105.0565099772066,44908.533020172734,57647.04343861081,5,2010-10-05,1476479.7621784494,0
2010-10-07,-5245.123199874768,5245.123199874768,44548.57851175591,55391.15071256859,5,2010-10-06,1477584.8186884266,0
2010-10-08,8234.921447467292,-8234.921447467292,44331.698500926606,55159.91130960411,5,2010-10-07,1472339.6954885519,0
2010-10-11,4410.610639408929,-4410.610639408929,45382.923459399026,56298.246456666195,5,2010-10-08,1480574.6169360192,0
2010-10-12,-748.621415569447,748.621415569447,46071.27670032135,56922.29856677707,5,2010-10-11,1484985.227575428,0
2010-10-13,15687.678023171611,-15687.678023171611,46457.504968622234,57330.62421339657,5,2010-10-12,1484236.6061598586,0
2010-10-14,5884.153022395913,-5884.153022395913,47560.077841393184,58835.57794546844,5,2010-10-13,1499924.2841830302,0
2010-10-15,2633.1227491190657,-2633.1227491190657,47490.359154763166,58577.052307875594,5,2010-10-14,1505808.4372054262,0
2010-10-18,-1876.7124827622902,1876.7124827622902,45901.096714478685,58630.80924602738,5,2010-10-15,1508441.5599545452,0
2010-10-19,-26505.0377026801,26505.0377026801,42123.745812843554,54050.13074869127,5,2010-10-18,1506564.847471783,0
2010-10-20,6451.416031395085,-6451.416031395085,41121.23611067794,52122.35839598878,5,2010-10-19,1480059.8097691028,0
2010-10-21,273.82363046193495,-273.82363046193495,41881.680657273624,53482.5379698772,5,2010-10-20,1486511.225800498,0
2010-10-22,900.8437517231796,-900.8437517231796,38074.44111649366,48866.030027864734,5,2010-10-21,1486785.0494309599,0
2010-10-25,6893.514811625704,-6893.514811625704,36194.0205768703,45495.45798031134,5,2010-10-22,1487685.893182683,0
2010-10-26,5005.526265399763,-5005.526265399763,36562.62320479378,45954.278237945866,5,2010-10-25,1494579.4079943087,0
2010-10-27,-4119.797385792015,4119.797385792015,36532.53757589962,45914.87200921336,5,2010-10-26,1499584.9342597085,0
2010-10-28,3242.92623699829,-3242.92623699829,36073.87884625862,45344.99731353577,5,2010-10-27,1495465.1368739165,0
2010-10-29,2944.208335113479,-2944.208335113479,36410.891549484106,45614.89935882557,5,2010-10-28,1498708.0631109148,0
2010-11-01,3031.8544394550845,-3031.8544394550845,36735.801887671696,45939.307453073096,5,2010-10-29,1501652.2714460283,0
2010-11-02,1791.7408689379226,-1791.7408689379226,36255.0406414473,45766.70578658837,5,2010-11-01,1504684.1258854833,0
2010-11-03,3118.9920114674605,-3118.9920114674605,36615.849087361246,46381.956911689325,5,2010-11-02,1506475.8667544213,0
2010-11-04,19078.524061382283,-19078.524061382283,36662.88437577756,46574.08173706699,5,2010-11-03,1509594.8587658887,0
2010-11-05,7819.506998597644,-7819.506998597644,38365.45540724578,49202.56982537238,5,2010-11-04,1528673.382827271,0
2010-11-08,4476.892135303933,-4476.892135303933,38614.872186253546,49694.89102799632,5,2010-11-05,1536492.8898258687,0
2010-11-09,-9517.237686089706,9517.237686089706,38776.59023107053,49645.62908558152,5,2010-11-08,1540969.7819611726,0
2010-11-10,1962.718986777356,-1962.718986777356,37956.69902296923,48339.12634862815,5,2010-11-09,1531452.5442750829,0
2010-11-11,176.24828254128806,-176.24828254128806,38522.159637000645,49049.848271609284,5,2010-11-10,1533415.2632618602,0
2010-11-12,-18734.506073310273,18734.506073310273,38487.813799670665,48769.13436015476,5,2010-11-11,1533591.5115444015,0
2010-11-15,4035.521875203587,-4035.521875203587,37132.66778958612,46756.081091190266,5,2010-11-12,1514857.0054710913,0
2010-11-16,-16690.317352895858,16690.317352895858,36809.03056358406,46339.688924337504,5,2010-11-15,1518892.5273462948,0
2010-11-17,-2492.1515673848335,2492.1515673848335,35959.33638946875,44755.18941558977,5,2010-11-16,1502202.209993399,0
2010-11-18,12431.143160288688,-12431.143160288688,35851.08709748136,44524.68845037967,5,2010-11-17,1499710.0584260141,0
2010-11-19,2119.183181992732,-2119.183181992732,36880.51888147206,46104.12636574269,5,2010-11-18,1512141.2015863028,0
2010-11-22,2334.8183761977125,-2334.8183761977125,37152.975759462686,46507.97653504591,5,2010-11-19,1514260.3847682956,0
2010-11-23,-4549.319489582442,4549.319489582442,37471.965211648494,46751.77244522823,5,2010-11-22,1516595.2031444933,0
2010-11-24,8320.575648483122,-8320.575648483122,36786.30910796113,45261.90566511545,5,2010-11-23,1512045.8836549108,0
2010-11-26,-13023.49965014914,13023.49965014914,30592.926613989985,39168.25630918033,5,2010-11-24,1520366.459303394,0
2010-11-29,-1760.4766822082456,1760.4766822082456,28566.43505800469,37832.3099810075,5,2010-11-26,1507342.9596532448,0
2010-11-30,2524.5454104950186,-2524.5454104950186,28867.605111830635,38113.09661912294,5,2010-11-29,1505582.4829710366,0
2010-12-01,12721.470459156903,-12721.470459156903,27999.208183153998,37677.04131558547,5,2010-11-30,1508107.0283815316,0
2010-12-02,9463.059580668341,-9463.059580668341,32086.29027684522,40352.71186952949,5,2010-12-01,1520828.4988406885,0
2010-12-03,18287.245480897138,-18287.245480897138,36008.2210600581,42605.156308103775,5,2010-12-02,1530291.5584213568,0
2010-12-06,6437.105373332044,-6437.105373332044,25272.622540957527,32916.40445106649,5,2010-12-03,1548578.803902254,0
2010-12-07,-3796.3550386354327,3796.3550386354327,27563.17185174348,34831.98606017921,5,2010-12-06,1555015.909275586,0
2010-12-08,-1901.0937664511148,1901.0937664511148,27169.836708878865,34337.148843540344,5,2010-12-07,1551219.5542369506,0
2010-12-09,1849.2686159890145,-1849.2686159890145,27099.04797270242,34253.004643634056,5,2010-12-08,1549318.4604704995,0
2010-12-10,6396.582902867813,-6396.582902867813,27360.082253614673,34634.01377340965,5,2010-12-09,1551167.7290864885,0
2010-12-13,701.623503562063,-701.623503562063,27621.19681195845,35003.800640083384,5,2010-12-10,1557564.3119893563,0
2010-12-14,17700.27751129237,-17700.27751129237,27720.357437682338,35163.39095709589,5,2010-12-13,1558265.9354929184,0
2010-12-15,-7308.603210709523,7308.603210709523,25094.618440828286,34648.46891506724,5,2010-12-14,1575966.2130042107,0
2010-12-16,-8450.878685045522,8450.878685045522,24843.386937070638,34094.68848653077,5,2010-12-15,1568657.6097935012,0
2010-12-17,-6727.041218226543,6727.041218226543,24890.956265207613,34406.72028402798,5,2010-12-16,1560206.7311084557,0
2010-12-20,5944.139452899573,-5944.139452899573,25126.245202302,34725.61529376381,5,2010-12-17,1553479.6898902291,0
2010-12-21,2044.0342213427648,-2044.0342213427648,25287.566041440936,35025.04713025745,5,2010-12-20,1559423.8293431287,0
2010-12-22,-1281.9258560799062,1281.9258560799062,25596.13957830821,35610.83089903868,5,2010-12-21,1561467.8635644715,0
2010-12-23,1212.2484516471159,-1212.2484516471159,25795.079916617135,35984.45099006589,5,2010-12-22,1560185.9377083916,0
2010-12-27,-1503.7929553349968,1503.7929553349968,25639.744867810747,35716.38557912279,5,2010-12-23,1561398.1861600387,0
2010-12-28,20831.097721833037,-20831.097721833037,25678.854181574192,35765.99379552416,5,2010-12-27,1559894.3932047037,0
2010-12-29,-8290.135364523623,8290.135364523623,25943.88550833636,36218.58452569311,5,2010-12-28,1580725.4909265367,0
2010-12-30,717.7017049451824,-717.7017049451824,26141.76380310068,36507.8855762992,5,2010-12-29,1572435.355562013,0
2010-12-31,4619.725184616167,-4619.725184616167,26054.293693392305,36316.44433094412,5,2010-12-30,1573153.0572669583,0
2011-01-03,5652.042814832879,-5652.042814832879,26331.454073909204,36703.09111414365,5,2010-12-31,1577772.7824515745,0
2011-01-04,-14941.832584024174,14941.832584024174,26745.823455349775,37639.65509020733,5,2011-01-03,1583424.8252664073,0
2011-01-05,7310.530407576123,-7310.530407576123,26492.423183045816,37252.626962528055,5,2011-01-04,1568482.9926823832,0
2011-01-06,-10047.396254685475,10047.396254685475,26652.311699520564,34923.9120269015,5,2011-01-05,1575793.5230899593,0
2011-01-07,-11829.737961587496,11829.737961587496,26584.62805695436,34772.83904624758,5,2011-01-06,1565746.1268352738,0
2011-01-10,-368.9478982887231,368.9478982887231,26613.52550613042,34773.49775061556,5,2011-01-07,1553916.3888736863,0
2011-01-11,9394.05753586907,-9394.05753586907,26686.891034875298,34843.709914565225,5,2011-01-10,1553547.4409753976,0
2011-01-12,8598.82608189038,-8598.82608189038,26987.443840117194,35593.99337843778,5,2011-01-11,1562941.4985112667,0
2011-01-13,-7091.254361580592,7091.254361580592,27262.22799297003,36692.46501714019,5,2011-01-12,1571540.324593157,0
2011-01-14,1574.3002882914152,-1574.3002882914152,27203.237586331088,36697.21347564585,5,2011-01-13,1564449.0702315765,0
2011-01-18,5284.785617792746,-5284.785617792746,27175.525262399344,37111.209079065455,5,2011-01-14,1566023.3705198679,0
2011-01-19,-2218.332355667604,2218.332355667604,27081.94551313622,34353.12141871536,5,2011-01-18,1571308.1561376606,0
2011-01-20,-4988.548334219726,4988.548334219726,24420.33450831403,31111.47546759122,5,2011-01-19,1569089.823781993,0
2011-01-21,-1036.9609975721687,1036.9609975721687,24093.48903925717,30651.13432037225,5,2011-01-20,1564101.2754477733,0
2011-01-24,360.052491965238,-360.052491965238,24176.50924268621,30763.84477455658,5,2011-01-21,1563064.314450201,0
2011-01-25,-5595.018266004045,5595.018266004045,24334.105798590695,31037.633069723473,5,2011-01-24,1563424.3669421664,0
2011-01-26,12605.124164136825,-12605.124164136825,24372.173716562334,31098.738592257072,5,2011-01-25,1557829.3486761623,0
2011-01-27,-15444.796529820189,15444.796529820189,23814.27689411654,31317.929023280227,5,2011-01-26,1570434.4728402991,0
2011-01-28,4169.9798344906885,-4169.9798344906885,23492.459251499968,31095.72019293285,5,2011-01-27,1554989.676310479,0
2011-01-31,266.95983087457716,-266.95983087457716,23737.868840736803,30389.525517673836,5,2011-01-28,1559159.6561449696,0
2011-02-01,14809.708468805766,-14809.708468805766,23488.73705251515,30625.628165315837,5,2011-01-31,1559426.6159758442,0
2011-02-02,2210.999484557193,-2210.999484557193,24158.5854573003,31871.92292543049,5,2011-02-01,1574236.32444465,0
2011-02-03,11270.187407494523,-11270.187407494523,24068.228047923185,31723.29726173426,5,2011-02-02,1576447.3239292072,0
2011-02-04,-34.99945748178288,34.99945748178288,24491.271203354,32173.9694379895,5,2011-02-03,1587717.5113367017,0
2011-02-07,1292.1535558060277,-1292.1535558060277,24622.230081513757,32331.321530621313,5,2011-02-04,1587682.51187922,0
2011-02-08,12048.483694879571,-12048.483694879571,24951.55621591513,32873.860849750185,5,2011-02-07,1588974.665435026,0
2011-02-09,-6742.0857985182665,6742.0857985182665,25477.288103541825,33550.71990084466,5,2011-02-08,1601023.1491299055,0
2011-02-10,3864.9310236622114,-3864.9310236622114,25408.113857744727,33451.308530738206,5,2011-02-09,1594281.0633313872,0
2011-02-11,-5915.388910303591,5915.388910303591,25432.566485223593,33486.989902279434,5,2011-02-10,1598145.9943550494,0
2011-02-14,541.8776240043808,-541.8776240043808,26064.36731562484,34149.13497918355,5,2011-02-11,1592230.6054447459,0
2011-02-15,2687.5756612292025,-2687.5756612292025,26459.029657171108,34532.08189166128,5,2011-02-14,1592772.4830687502,0
2011-02-16,4053.6418088127393,-4053.6418088127393,26204.61274969019,34369.04039883553,5,2011-02-15,1595460.0587299794,0
2011-02-17,5297.224262801465,-5297.224262801465,26763.381630077958,35114.887819217656,5,2011-02-16,1599513.7005387922,0
2011-02-18,4398.141009585001,-4398.141009585001,27077.96207894222,35725.342632765925,5,2011-02-17,1604810.9248015936,0
2011-02-22,-10658.297668036772,10658.297668036772,27264.435905346647,36155.33468609294,5,2011-02-18,1609209.0658111786,0
2011-02-23,4638.8238568778615,-4638.8238568778615,26018.987231174717,33986.95651621232,5,2011-02-22,1598550.7681431419,0
2011-02-24,-5331.47312281793,5331.47312281793,25141.886384391226,32063.82941746344,5,2011-02-23,1603189.5920000197,0
2011-02-25,7157.266084331786,-7157.266084331786,25179.51552412915,32078.748255370603,5,2011-02-24,1597858.1188772018,0
2011-02-28,2077.300399317406,-2077.300399317406,26940.071322434815,33550.25281311083,5,2011-02-25,1605015.3849615336,0
2011-03-01,4663.797995797358,-4663.797995797358,27504.27444168413,34477.7508798677,5,2011-02-28,1607092.685360851,0
2011-03-02,1348.4088819168974,-1348.4088819168974,26342.199891145574,33503.628494309356,5,2011-03-01,1611756.4833566484,0
2011-03-03,11508.425913255196,-11508.425913255196,17729.258707845584,24183.0094239736,5,2011-03-02,1613104.8922385653,0
2011-03-04,832.7138175622094,-832.7138175622094,24397.9316677351,30665.388247791445,5,2011-03-03,1624613.3181518205,0
