,pnl,actual_loss,VaR_HS_VolAdj,ES_HS_VolAdj,tail_scenarios,snapshot_date,current_portfolio_value,avg_vol_ratio,exception
2012-10-09,-10314.911369541194,10314.911369541194,19533.06598570547,22060.077046245242,5,2012-10-08,1712201.2761158769,0.7213972968680763,0
2012-10-10,-6099.911430680426,6099.911430680426,19496.70973190246,21870.653835839872,5,2012-10-09,1701886.3647463357,0.7265537781333037,0
2012-10-11,342.7975333444774,-342.7975333444774,19229.487063987646,21585.224705889683,5,2012-10-10,1695786.4533156552,0.7295348839563478,0
2012-10-12,-6121.540952953743,6121.540952953743,18198.36812505871,20235.62819365538,5,2012-10-11,1696129.2508489997,0.7292181398948147,0
2012-10-15,-5235.987586987903,5235.987586987903,18129.970653478988,20252.61859993683,5,2012-10-12,1690007.709896046,0.7313366102970242,0
2012-10-16,11174.503765378613,-11174.503765378613,18702.646517168963,20639.897498802096,5,2012-10-15,1684771.722309058,0.7302992957381625,0
2012-10-17,9809.546059372602,-9809.546059372602,19551.174848662922,21146.766156942256,5,2012-10-16,1695946.2260744367,0.719385531483209,0
2012-10-18,-2399.8267483711243,2399.8267483711243,19948.941022364423,21402.359752275377,5,2012-10-17,1705755.7721338093,0.7226075199170371,0
2012-10-19,-18983.714333797107,18983.714333797107,19376.328915898688,20919.97457696162,5,2012-10-18,1703355.9453854382,0.718890880503761,0
2012-10-22,4010.1469335826114,-4010.1469335826114,18229.887422071304,20421.922355248687,5,2012-10-19,1684372.231051641,0.7294218239405318,0
2012-10-23,-13502.617947395891,13502.617947395891,17926.93073771964,20082.04991554371,5,2012-10-22,1688382.3779852237,0.7089898874277942,0
2012-10-24,-5256.905708136968,5256.905708136968,17572.18712382228,19944.59856784786,5,2012-10-23,1674879.7600378278,0.7208018431151698,0
2012-10-25,9765.616778559983,-9765.616778559983,17196.750352722825,19632.140811723006,5,2012-10-24,1669622.8543296908,0.7205976122005566,0
2012-10-26,-6318.457500046352,6318.457500046352,17107.446438991465,19557.932087339366,5,2012-10-25,1679388.4711082508,0.7204920710392374,0
2012-10-31,542.3725416159723,-542.3725416159723,16824.984217788326,19350.379607304978,5,2012-10-26,1673070.0136082044,0.7215874451674114,0
2012-11-01,5207.240898437565,-5207.240898437565,14091.477220896166,15819.899895908218,5,2012-10-31,1673612.3861498204,0.7053859666788935,0
2012-11-02,-18823.50572147849,18823.50572147849,18542.0463837306,20306.227935213734,5,2012-11-01,1678819.627048258,0.6983012788137583,1
2012-11-05,-522.9054630708415,522.9054630708415,18893.082414112752,20831.341610216165,5,2012-11-02,1659996.1213267795,0.7035378403605504,0
2012-11-06,19722.510962413857,-19722.510962413857,19045.906868493883,20983.118400449537,5,2012-11-05,1659473.2158637086,0.7086815208525264,0
2012-11-07,-11511.26727905753,11511.26727905753,20412.1859243745,22224.279171858867,5,2012-11-06,1679195.7268261225,0.719587830339855,0
2012-11-08,-1437.7032307332847,1437.7032307332847,19877.360272842692,22058.13741913694,5,2012-11-07,1667684.459547065,0.7394198965478073,0
2012-11-09,-1969.0703921306413,1969.0703921306413,19703.00077677099,22062.19251152058,5,2012-11-08,1666246.7563163317,0.744457990769762,0
2012-11-12,-2790.5327768330462,2790.5327768330462,19613.368970977142,21886.748906505665,5,2012-11-09,1664277.685924201,0.7362174632614259,0
2012-11-13,-4310.137315798085,4310.137315798085,19515.69751734496,21747.587486908586,5,2012-11-12,1661487.153147368,0.7357876521923759,0
2012-11-14,-1904.536006798502,1904.536006798502,19309.234738580417,21594.793843377334,5,2012-11-13,1657177.01583157,0.7333144611576999,0
2012-11-15,-6037.907733636675,6037.907733636675,19044.432067351183,21434.33933432121,5,2012-11-14,1655272.4798247714,0.7357201860388322,0
2012-11-16,576.889375423314,-576.889375423314,18996.779360222863,21403.181618557825,5,2012-11-15,1649234.5720911347,0.7361189831181173,0
2012-11-19,14197.08315608045,-14197.08315608045,18855.522067426005,21222.639915039483,5,2012-11-16,1649811.461466558,0.7375027529087429,0
2012-11-20,1017.198249707697,-1017.198249707697,19850.364890265046,21831.87308944827,5,2012-11-19,1664008.5446226385,0.7357290067789434,0
2012-11-21,4384.908956446685,-4384.908956446685,19673.285898571834,21665.316791267647,5,2012-11-20,1665025.7428723462,0.7349309421758297,0
2012-11-23,14756.18255800521,-14756.18255800521,19765.472157147015,21735.66495887693,5,2012-11-21,1669410.6518287929,0.7349456546019185,0
2012-11-26,-2830.6092211732175,2830.6092211732175,20694.128583861282,22693.246911149752,5,2012-11-23,1684166.834386798,0.7370321172598785,0
2012-11-27,-5320.909654748626,5320.909654748626,20764.249444958987,22647.423027922865,5,2012-11-26,1681336.2251656249,0.7404564039536913,0
2012-11-28,-9935.6634686701,9935.6634686701,20445.36615648982,22329.085187426954,5,2012-11-27,1676015.3155108762,0.739954550596143,0
2012-11-29,3640.024462774629,-3640.024462774629,20844.71365265781,22798.12785907928,5,2012-11-28,1666079.6520422061,0.7423512350557591,0
2012-11-30,-4883.1006005737,4883.1006005737,20092.958020265214,21968.984035935857,5,2012-11-29,1669719.6765049808,0.729439818873416,0
2012-12-03,236.75346902571619,-236.75346902571619,20106.8558516826,21993.974513556157,5,2012-11-30,1664836.575904407,0.7292410708872255,0
2012-12-04,-8843.74111798429,8843.74111798429,20037.14333848632,21775.23598156008,5,2012-12-03,1665073.3293734328,0.7298846319997144,0
2012-12-05,-958.1374585947488,958.1374585947488,19829.3101075436,21578.125733649453,5,2012-12-04,1656229.5882554485,0.7106742340221959,0
2012-12-06,1041.4374151043594,-1041.4374151043594,18976.465599823976,20570.649278785007,5,2012-12-05,1655271.4507968538,0.7037696242108152,0
2012-12-07,4956.297835097415,-4956.297835097415,19161.887510957196,20703.812237907852,5,2012-12-06,1656312.888211958,0.6913772862946556,0
2012-12-10,958.8423707461916,-958.8423707461916,19371.73262107116,20955.011023696185,5,2012-12-07,1661269.1860470555,0.6971692738925803,0
2012-12-11,3817.3418294587173,-3817.3418294587173,19366.892369251465,21007.73851597351,5,2012-12-10,1662228.0284178017,0.690528108432495,0
2012-12-12,5934.4891117918305,-5934.4891117918305,18861.598332031164,20557.002428790925,5,2012-12-11,1666045.3702472604,0.6753286534684136,0
2012-12-13,-7145.845181158744,7145.845181158744,18636.165691719158,20504.559937403257,5,2012-12-12,1671979.8593590523,0.6584795157441542,0
2012-12-14,5500.796798440162,-5500.796798440162,9078.574699759483,11028.845628379519,5,2012-12-13,1664834.0141778935,0.6565875876842421,0
2012-12-17,10489.80716273631,-10489.80716273631,17347.975691040047,19211.01846917877,5,2012-12-14,1670334.8109763337,0.6554227760537138,0
2012-12-18,-3148.864620429231,3148.864620429231,17989.71007540752,19794.38345120116,5,2012-12-17,1680824.61813907,0.6643762110570804,0
2012-12-19,-3993.134740446694,3993.134740446694,19155.107373364037,20706.852730282582,5,2012-12-18,1677675.7535186408,0.6750716248673289,0
2012-12-20,-7994.2629520359915,7994.2629520359915,18463.105861791177,20226.21755727753,5,2012-12-19,1673682.618778194,0.6786508501293618,0
2012-12-21,-3134.319796083728,3134.319796083728,18902.27881929907,20562.772773096243,5,2012-12-20,1665688.355826158,0.6806863097311976,0
2012-12-24,383.88247078238055,-383.88247078238055,18406.571290063905,20299.64192507053,5,2012-12-21,1662554.0360300743,0.6776515225727385,0
2012-12-26,-1203.951065845089,1203.951065845089,18138.917113108793,20123.923739959486,5,2012-12-24,1662937.9185008567,0.6713010514200178,0
2012-12-27,-43.263073075329885,43.263073075329885,17490.128112039994,19358.9884197847,5,2012-12-26,1661733.9674350116,0.6626612672245855,0
2012-12-28,-4522.624228264904,4522.624228264904,17501.936310867313,19397.32799721975,5,2012-12-27,1661690.7043619363,0.6631340568209487,0
2012-12-31,12189.624585364247,-12189.624585364247,17283.170027564513,19013.678897200618,5,2012-12-28,1657168.0801336714,0.670063973711902,0
2013-01-02,19717.92405045079,-19717.92405045079,18226.483322782675,20102.328865443356,5,2012-12-31,1669357.7047190357,0.6986016085478569,0
2013-01-03,-7212.756151141133,7212.756151141133,21483.816495459992,22788.372035866185,5,2013-01-02,1689075.6287694864,0.7285263110058402,0
2013-01-04,-3749.8802646123804,3749.8802646123804,21316.572469156003,22581.707100742497,5,2013-01-03,1681862.8726183453,0.7295167147188494,0
2013-01-07,-6257.486774539109,6257.486774539109,21628.866038464243,23091.11338063646,5,2013-01-04,1678112.992353733,0.7317314197973198,0
2013-01-08,3039.012161372695,-3039.012161372695,21540.98854741431,22926.267558454118,5,2013-01-07,1671855.5055791938,0.7309249528455819,0
2013-01-09,-776.8298016164917,776.8298016164917,21563.073388581863,22874.22303492152,5,2013-01-08,1674894.5177405665,0.7299649756871888,0
2013-01-10,12046.114304460818,-12046.114304460818,21689.746318377787,23144.086312567397,5,2013-01-09,1674117.68793895,0.7252533402215605,0
2013-01-11,-563.0918396401685,563.0918396401685,22463.78208241216,24333.85916214725,5,2013-01-10,1686163.8022434108,0.728813645440917,0
2013-01-14,3516.5107964132912,-3516.5107964132912,22593.00036404538,24361.009760965826,5,2013-01-11,1685600.7104037707,0.740837888002484,0
2013-01-15,3524.4210767957848,-3524.4210767957848,22520.51285994402,24245.39695284893,5,2013-01-14,1689117.221200184,0.7399781057832985,0
2013-01-16,-2579.2445614843164,2579.2445614843164,22603.400457005948,24397.75769078629,5,2013-01-15,1692641.6422769798,0.736518172575798,0
2013-01-17,9382.450711841462,-9382.450711841462,22474.114941611653,24409.163264568848,5,2013-01-16,1690062.3977154954,0.7253606173758326,0
2013-01-18,890.6071614511311,-890.6071614511311,22857.215540288482,25117.740218577346,5,2013-01-17,1699444.848427337,0.7296006082751814,0
2013-01-22,3907.8161169670057,-3907.8161169670057,22439.04101855983,24836.036556000636,5,2013-01-18,1700335.455588788,0.7170873654584872,0
2013-01-23,-1013.3631368919741,1013.3631368919741,22687.30816825549,25221.230705812108,5,2013-01-22,1704243.271705755,0.7159877036412426,0
2013-01-24,-7168.081041499041,7168.081041499041,22207.110226898687,24723.88672435428,5,2013-01-23,1703229.908568863,0.7006530911510801,0
2013-01-25,7702.777294361731,-7702.777294361731,22270.71673574415,24843.476355804363,5,2013-01-24,1696061.827527364,0.7000834036429008,0
2013-01-28,656.1223678544629,-656.1223678544629,22401.158875385998,24993.223777049407,5,2013-01-25,1703764.6048217257,0.7087381641184862,0
2013-01-29,7376.0718982014805,-7376.0718982014805,22226.538265802898,24809.578275061445,5,2013-01-28,1704420.7271895802,0.7034928049392714,0
2013-01-30,-351.6962889083661,351.6962889083661,24395.175097587984,26081.294777674648,5,2013-01-29,1711796.7990877817,0.6990244841280459,0
2013-01-31,-4716.633346332936,4716.633346332936,17831.020612771623,19681.498179908096,5,2013-01-30,1711445.1027988733,0.6973760323881099,0
2013-02-01,5321.437956416747,-5321.437956416747,16700.86690350063,18435.406550975236,5,2013-01-31,1706728.4694525404,0.6888908947701523,0
2013-02-04,-1269.514615183929,1269.514615183929,17547.431865251157,19013.984463129193,5,2013-02-01,1712049.9074089571,0.6876729517905208,0
2013-02-05,2185.778685892932,-2185.778685892932,16069.192162548658,17515.320741869276,5,2013-02-04,1710780.3927937732,0.6886612525553236,0
2013-02-06,853.2669674109202,-853.2669674109202,16265.60635346244,17636.774235175923,5,2013-02-05,1712966.1714796661,0.6705791099947057,0
2013-02-07,-5162.171517547686,5162.171517547686,16043.354398353724,17374.490539765313,5,2013-02-06,1713819.438447077,0.6624906362553142,0
2013-02-08,-1982.0264177198987,1982.0264177198987,15954.141536444658,17303.66737492648,5,2013-02-07,1708657.2669295294,0.6643851986879677,0
2013-02-11,-9944.231573713478,9944.231573713478,16346.735367572168,17664.38387782024,5,2013-02-08,1706675.2405118095,0.6669927639087714,0
2013-02-12,4418.364368428243,-4418.364368428243,16618.594870421104,17832.335723472526,5,2013-02-11,1696731.008938096,0.668887802996545,0
2013-02-13,-1153.1800653582904,1153.1800653582904,16631.15069458075,17847.214502337807,5,2013-02-12,1701149.3733065242,0.6635548831021392,0
2013-02-14,-6378.1750731421635,6378.1750731421635,16545.924067163607,17794.417599520508,5,2013-02-13,1699996.193241166,0.6654726373515564,0
2013-02-15,-14301.026809203671,14301.026809203671,16519.057318585226,17949.97997193248,5,2013-02-14,1693618.0181680238,0.6684650585095508,0
2013-02-19,2279.339649207657,-2279.339649207657,16418.981491472572,17669.91935824081,5,2013-02-15,1679316.99135882,0.6639387146086575,0
2013-02-20,-22003.4535842645,22003.4535842645,16550.803908004425,18138.34885091544,5,2013-02-19,1681596.3310080278,0.6621857647657384,1
2013-02-21,-1334.703440997284,1334.703440997284,17423.895220101112,19135.39160080198,5,2013-02-20,1659592.8774237633,0.6880876424728161,0
2013-02-22,1742.4684927477501,-1742.4684927477501,17028.358558013104,18635.36459053038,5,2013-02-21,1658258.173982766,0.6900274751177836,0
2013-02-25,-4186.633965624031,4186.633965624031,17668.378466411028,19326.924200095935,5,2013-02-22,1660000.6424755137,0.6918384299521944,0
2013-02-26,6436.985658055637,-6436.985658055637,17132.739786290098,18874.81617192086,5,2013-02-25,1655814.0085098897,0.7381469026895194,0
2013-02-27,-1352.4682632940821,1352.4682632940821,17810.984252496157,19508.908127279487,5,2013-02-26,1662250.9941679453,0.7461876842133207,0
2013-02-28,-7779.612422725651,7779.612422725651,18776.859621773707,20429.931594210862,5,2013-02-27,1660898.5259046513,0.7544056982295797,0
2013-03-01,-5307.557802318828,5307.557802318828,18698.85456224368,20298.14255058337,5,2013-02-28,1653118.9134819256,0.7580359017660713,0
2013-03-04,1224.7471285962965,-1224.7471285962965,18717.343794757035,20551.35804530629,5,2013-03-01,1647811.3556796068,0.7607313022699983,0
2013-03-05,6595.732952448772,-6595.732952448772,19144.10740894545,21017.52661618246,5,2013-03-04,1649036.102808203,0.7620159027828023,0
2013-03-06,8341.120798188495,-8341.120798188495,20314.83492632257,22129.571230489713,5,2013-03-05,1655631.8357606519,0.7605607324017178,0
2013-03-07,54.66809375025332,-54.66809375025332,20764.941910468508,22604.285375839005,5,2013-03-06,1663972.9565588403,0.7634126111253593,0
2013-03-08,8859.872591764666,-8859.872591764666,21539.261651735986,23034.563913643175,5,2013-03-07,1664027.6246525906,0.7622641344475508,0
2013-03-11,2119.72762205638,-2119.72762205638,22320.10990853794,23750.777189311244,5,2013-03-08,1672887.4972443553,0.7698938247052421,0
2013-03-12,2542.194469053764,-2542.194469053764,22785.342134630308,24294.500043538214,5,2013-03-11,1675007.2248664116,0.7742672764421824,0
2013-03-13,-1133.6836256957613,1133.6836256957613,23004.413942511193,24623.96376367477,5,2013-03-12,1677549.4193354654,0.7748976872117738,0
2013-03-14,-904.2029525444377,904.2029525444377,19214.62881130143,20666.49232744998,5,2013-03-13,1676415.7357097697,0.7719239825657817,0
2013-03-15,589.0304867767263,-589.0304867767263,17892.474349621916,19412.893250678153,5,2013-03-14,1675511.5327572252,0.7720595449757202,0
2013-03-18,-107.38510807137936,107.38510807137936,17748.27140868199,19324.7839095213,5,2013-03-15,1676100.563244002,0.7665295199723875,0
2013-03-19,1564.0115702510811,-1564.0115702510811,17088.779239247786,18846.06532084397,5,2013-03-18,1675993.1781359306,0.773425802574146,0
2013-03-20,-1654.8492001823615,1654.8492001823615,16996.92979520955,18856.921253240107,5,2013-03-19,1677557.1897061816,0.7729200884859312,0
2013-03-21,3633.0637674087193,-3633.0637674087193,17207.209474191302,18834.90312989289,5,2013-03-20,1675902.3405059993,0.7785761905861791,0
2013-03-22,-3537.8252563197166,3537.8252563197166,16680.060251929797,18526.51668948876,5,2013-03-21,1679535.404273408,0.7816185238238665,0
2013-03-25,-195.5370414252393,195.5370414252393,17203.431783825625,18868.255064039397,5,2013-03-22,1675997.5790170883,0.7823938713004707,0
2013-03-26,-4344.611510927323,4344.611510927323,16924.340061716735,18659.8202329895,5,2013-03-25,1675802.041975663,0.7832921625403562,0
2013-03-27,65.78519073105417,-65.78519073105417,17530.45166049665,19033.685044579535,5,2013-03-26,1671457.4304647357,0.7892610490397365,0
2013-03-28,-6006.59879567544,6006.59879567544,17540.545250493567,19108.33755075922,5,2013-03-27,1671523.2156554668,0.784215049656925,0
2013-04-01,528.4664508569986,-528.4664508569986,17499.994701491436,18949.00885652816,5,2013-03-28,1665516.6168597913,0.7631187547611479,0
2013-04-02,-7234.044035395142,7234.044035395142,16550.058217117796,18209.314285740442,5,2013-04-01,1666045.0833106483,0.735012398013274,0
2013-04-03,-14905.892798450077,14905.892798450077,16917.085773609113,18403.16580496165,5,2013-04-02,1658811.0392752532,0.732466913858625,0
2013-04-04,-3598.6760629550554,3598.6760629550554,16325.521125478437,18076.039589176,5,2013-04-03,1643905.146476803,0.7389193014651988,0
2013-04-05,7195.771211444167,-7195.771211444167,16554.43461255543,18208.562165337615,5,2013-04-04,1640306.470413848,0.7420759023147264,0
2013-04-08,2625.17913600849,-2625.17913600849,17026.974745941814,18932.621728187194,5,2013-04-05,1647502.2416252922,0.7502690544698334,0
2013-04-09,9368.97974246135,-9368.97974246135,17574.473906031577,19292.461839683725,5,2013-04-08,1650127.4207613007,0.7554898834179952,0
2013-04-10,-2054.0030581131577,2054.0030581131577,17925.93750506104,19546.110895063215,5,2013-04-09,1659496.400503762,0.7529243977485388,0
2013-04-11,846.1659107131418,-846.1659107131418,19133.90760202054,20854.70372025529,5,2013-04-10,1657442.397445649,0.7542647828062794,0
