forecast_date,exposure_date,portfolio_value_linear,mu_deltaV,sigma_deltaV,VaR_DN_full,VaR_DN_nodrift
2016-04-27,2016-04-26,1742175.6094010219,88.38657411795418,6778.217333103942,15680.104908535179,15768.491482653133
2016-04-28,2016-04-27,1747871.377466293,102.54199350787187,6801.222171999551,15719.466747202714,15822.008740710586
2016-04-29,2016-04-28,1755991.7912864012,117.33585708219042,6871.921232763954,15869.143493334348,15986.47935041654
2016-05-02,2016-04-29,1764768.5817492912,137.9177276845036,6955.131721015161,16042.13816517313,16180.055892857634
2016-05-03,2016-05-02,1767767.329492601,152.8403143111199,6955.525410329171,16028.131436845195,16180.971751156314
2016-05-04,2016-05-03,1765959.8894238719,151.29573347384468,6932.365580951607,15975.798197846825,16127.093931320669
2016-05-05,2016-05-04,1760003.9820030362,139.26813720914933,6900.593445046268,15913.912753294397,16053.180890503547
2016-05-06,2016-05-05,1760233.587058596,124.21887521566971,6887.237464718881,15897.89135884753,16022.110234063199
2016-05-09,2016-05-06,1764423.4029788384,127.89511148526537,6931.906559957751,15998.130977322206,16126.026088807472
2016-05-10,2016-05-09,1753404.8709639595,106.56396883143618,6862.236998300368,15857.386483329024,15963.950452160461
2016-05-11,2016-05-10,1761110.8936895675,119.43503831213464,6906.3397340991605,15947.113719513232,16066.548757825367
2016-05-12,2016-05-11,1762132.804271992,124.69709911836749,6927.636918806608,15991.396319074225,16116.093418192593
2016-05-13,2016-05-12,1757640.4740489624,107.38389830697363,6895.516125665443,15933.985381049164,16041.369279356139
2016-05-16,2016-05-13,1756505.8421120339,100.01763301502747,6897.515426925599,15946.00271657724,16046.020349592269
2016-05-17,2016-05-16,1758983.085445454,110.80968456104391,6917.077723977607,15980.71937318952,16091.529057750564
2016-05-18,2016-05-17,1755634.3434679348,103.98379395064624,6914.769623496084,15982.175819151653,16086.1596131023
2016-05-19,2016-05-18,1742201.3888070497,62.00982658700296,6856.106235858366,15887.678339400256,15949.68816598726
2016-05-20,2016-05-19,1737901.2697193385,15.028232540061978,6786.53190772942,15772.805843116605,15787.834075656667
2016-05-23,2016-05-20,1740220.0128889508,20.59965104027785,6794.058015490425,15784.742769406004,15805.342420446283
2016-05-24,2016-05-23,1738547.8962382204,15.689445600244412,6780.468453821028,15758.038926947289,15773.728372547534
2016-05-25,2016-05-24,1734436.9422835563,10.932502682143792,6736.906485380492,15661.455577194716,15672.38807987686
2016-05-26,2016-05-25,1734539.9726227496,7.024273675417518,6736.90626453618,15665.363292440747,15672.387566116164
2016-05-27,2016-05-26,1734615.6714408805,7.482691896475771,6725.441700489795,15638.234310023576,15645.717001920051
2016-05-30,2016-05-27,1732126.7981566149,2.4862128023173966,6702.861768907863,15590.702013286118,15593.188226088436
2016-05-31,2016-05-30,1730421.7731749103,-13.26182930281854,6695.018983351736,15588.205007886201,15574.943178583382
2016-06-01,2016-05-31,1732842.2438598007,-11.939145234436097,6707.823537359333,15616.670170811432,15604.731025576997
2016-06-02,2016-06-01,1732916.6896537063,-8.378034845846045,6707.3787347846555,15612.074294898874,15603.696260053028
2016-06-03,2016-06-02,1735685.4680864194,-0.09549739898720588,6708.067060453158,15605.393042407582,15605.297545008596
2016-06-06,2016-06-03,1752622.2794508315,33.72466379479533,6856.829969452958,15917.647158301615,15951.371822096411
2016-06-07,2016-06-06,1758375.0379125106,47.25733062343805,6876.729168960466,15950.406951942381,15997.664282565818
2016-06-08,2016-06-07,1759627.2034612847,51.531851393516405,6877.526711827823,15947.987793326234,15999.51964471975
2016-06-09,2016-06-08,1769988.5967794484,59.76861600831761,6956.179195715913,16122.724067392523,16182.49268340084
2016-06-10,2016-06-09,1774147.5308403932,62.411427511298854,6980.103005726784,16175.736360447288,16238.147787958587
2016-06-13,2016-06-10,1771227.4444043927,52.579649796730166,6977.830285866046,16180.28100114554,16232.86065094227
2016-06-14,2016-06-13,1770851.069450513,76.10941774254393,6971.066755115289,16141.016907816691,16217.126325559235
2016-06-15,2016-06-14,1771403.0065051338,89.63832313632363,6966.557786471288,16116.998572803823,16206.636895940146
2016-06-16,2016-06-15,1774737.0735005492,89.57286359567065,6994.909863874689,16183.020827336519,16272.59369093219
2016-06-17,2016-06-16,1771646.0519877884,71.98195660545714,6953.324165889567,16103.868934228538,16175.850890833995
2016-06-20,2016-06-17,1775384.483986631,79.15701935588557,7001.467320799161,16208.691597551664,16287.84861690755
2016-06-21,2016-06-20,1775228.0504905225,77.6640827049115,6988.659738009887,16180.389641209209,16258.053723914121
2016-06-22,2016-06-21,1763963.0830078125,56.19172881289596,6928.2686631312445,16061.371346446253,16117.563075259148
2016-06-23,2016-06-22,1762801.6068265378,55.38310897615251,6926.275278817635,16057.542660922883,16112.925769899037
2016-06-24,2016-06-23,1765181.786605548,75.93851655694748,6917.732548818935,16017.113891571109,16093.052408128056
2016-06-27,2016-06-24,1780485.2901491153,91.75670632664203,7090.473703483489,16403.151719714657,16494.9084260413
2016-06-28,2016-06-27,1772722.1027627336,82.22801904274758,7089.397030317687,16410.175690668253,16492.403709711
2016-06-29,2016-06-28,1774617.7127784078,93.44530686293821,7069.037134744197,16351.59420306498,16445.03950992792
2016-06-30,2016-06-29,1784893.8765252482,125.20016997912086,7129.055124127067,16459.462061953844,16584.662231932965
2016-07-01,2016-06-30,1796898.7593785618,185.4768991842734,7156.074886766284,16462.042700121525,16647.519599305797
2016-07-04,2016-07-01,1807858.3303340818,197.04199338819473,7242.667449274934,16651.922029617348,16848.96402300554
2016-07-05,2016-07-04,1808377.1540654777,192.41130777678424,7242.381504316535,16655.887507782692,16848.298815559476
2016-07-06,2016-07-05,1812497.974546029,211.61031221653877,7268.015012218393,16696.320959954635,16907.931272171176
2016-07-07,2016-07-06,1817531.8807549025,206.3439119901604,7298.71759675462,16773.012252444427,16979.356164434586
2016-07-08,2016-07-07,1815005.5754545564,196.72705242946301,7280.484007386587,16740.211440142666,16936.938492572128
2016-07-11,2016-07-08,1826514.6635193927,212.1763061141173,7351.029230091726,16888.87491532185,17101.051221435966
2016-07-12,2016-07-11,1819674.8749517663,196.27600458622302,7317.116245477052,16825.881817189016,17022.15782177524
2016-07-13,2016-07-12,1810970.2169238278,182.02424620502705,7262.395806632128,16712.83479899674,16894.859045201767
2016-07-14,2016-07-13,1817681.6390926798,184.35868259319756,7307.222125762881,16814.781974819474,16999.14065741267
2016-07-15,2016-07-14,1814718.0870226002,170.54210546301192,7281.034785182519,16767.67768786375,16938.219793326763
2016-07-18,2016-07-15,1810187.10261365,165.37621815718785,7261.571483120378,16727.565163795498,16892.941381952685
2016-07-19,2016-07-18,1811327.0529512805,166.54059137294348,7272.936535998411,16752.839857180916,16919.38044855386
2016-07-20,2016-07-19,1813195.0903077065,169.41232017132313,7278.897522388305,16763.835456397854,16933.247776569176
2016-07-21,2016-07-20,1804688.110019721,158.57918917394602,7228.982566364089,16658.54903556545,16817.128224739397
2016-07-22,2016-07-21,1812808.3060528222,184.90131712066966,7296.118044463297,16788.40738436754,16973.308701488208
2016-07-25,2016-07-22,1810624.514477089,178.5773161063717,7271.572228665771,16737.629278984663,16916.206595091036
2016-07-26,2016-07-25,1803375.65310967,164.98163669793394,7240.03188425395,16677.851145224144,16842.83278192208
2016-07-27,2016-07-26,1806829.886782584,165.9142798728578,7261.183861303292,16726.12535888972,16892.039638762577
2016-07-28,2016-07-27,1817698.49290323,187.35903886270796,7349.99940893962,16911.29646032541,17098.65549918812
2016-07-29,2016-07-28,1818592.1743568059,180.62104617824752,7339.150853753883,16892.796939717122,17073.41798589537
2016-08-01,2016-07-29,1827633.174057227,198.1064917969567,7403.020090547636,17023.893557330168,17222.000049127124
2016-08-02,2016-08-01,1828467.5923619573,200.8404148289867,7410.478266372648,17038.509945772876,17239.350360601864
2016-08-03,2016-08-02,1828909.7621984757,229.46736786136034,7407.4847666904525,17002.919071118886,17232.386438980247
2016-08-04,2016-08-03,1828836.9661680532,223.2645430322832,7391.030816231099,16970.844283277274,17194.10882630956
2016-08-05,2016-08-04,1830129.1483886687,237.64395342761853,7396.40323909153,16968.96299738175,17206.606950809368
2016-08-08,2016-08-05,1820349.8969303586,214.3264750239505,7338.789139203463,16858.250036996036,17072.576512019987
2016-08-09,2016-08-08,1818331.0630414598,226.5326367585992,7323.580822543359,16810.664040131418,17037.196676890017
2016-08-10,2016-08-09,1822599.7693555432,245.5476244062794,7343.625517391219,16838.27998572885,17083.82761013513
2016-08-11,2016-08-10,1825989.0527455518,255.00664502931542,7363.313379873457,16874.62178213578,17129.628427165095
2016-08-12,2016-08-11,1823545.284061227,257.9910278059989,7338.154482032912,16813.109050854535,17071.100078660533
2016-08-15,2016-08-12,1822451.4717094135,276.6795553655463,7312.068591982673,16733.735668434147,17010.415223799693
2016-08-16,2016-08-15,1825301.9954473744,277.78135359610985,7333.609132139791,16782.744660003787,17060.526013599898
2016-08-17,2016-08-16,1825084.3334697878,267.81325463278,7343.274815469369,16815.198500832033,17083.011755464813
2016-08-18,2016-08-17,1828870.777856634,288.66407495497697,7346.088253505243,16800.89271610334,17089.556791058316
2016-08-19,2016-08-18,1834230.3122062918,296.6978247311681,7377.167103448494,16865.159182820265,17161.857007551433
2016-08-22,2016-08-19,1827587.1602469885,283.66186885309077,7339.142497443901,16789.736677358316,17073.398546211407
2016-08-23,2016-08-22,1826618.8224213165,293.7691177048002,7326.899962689674,16751.149033808237,17044.918151513037
2016-08-24,2016-08-23,1827999.530543881,292.82314624622484,7330.542723433507,16760.569333978867,17053.39248022509
2016-08-25,2016-08-24,1818029.888490932,270.90140256888645,7282.664338025477,16671.10929754973,16942.010700118615
2016-08-26,2016-08-25,1815643.916108324,278.25006181784016,7271.0478369328575,16636.736615680165,16914.986677498007
2016-08-29,2016-08-26,1812600.5968803046,268.85836024118015,7261.213111546366,16623.249324762186,16892.107685003368
2016-08-30,2016-08-29,1816374.1148657443,280.5962257840806,7281.0797929787595,16657.72827133378,16938.32449711786
2016-08-31,2016-08-30,1809336.9492947368,276.6861444698269,7234.290151665052,16552.78937005076,16829.475514520585
2016-09-01,2016-08-31,1805292.6883232156,271.66702643144,7220.014314831738,16524.59792542181,16796.264951853253
2016-09-02,2016-09-01,1808584.6533467951,281.6954044557367,7240.149770193228,16561.411621170562,16843.107025626297
2016-09-05,2016-09-02,1816658.3214215017,307.81229638440936,7300.81770302721,16676.429445812675,16984.241742197086
2016-09-06,2016-09-05,1815853.0895542523,297.28424038475714,7297.556093538769,16679.36986351294,16976.654103897697
2016-09-07,2016-09-06,1829475.5842940025,330.44097984998905,7406.736000021724,16900.203567382312,17230.6445472323
2016-09-08,2016-09-07,1829686.0335140303,295.8998774831126,7355.169884339753,16814.78394615989,17110.683823643
2016-09-09,2016-09-08,1822760.8610072283,299.271253839177,7318.172757186464,16725.344381705152,17024.615635544327
2016-09-12,2016-09-09,1804480.7522171307,268.6605410182398,7281.663828736478,16671.022626442955,16939.683167461193
2016-09-13,2016-09-12,1810995.6508664154,289.4016441241122,7307.580257848046,16710.57215310351,16999.97379722762
2016-09-14,2016-09-13,1797811.132618723,252.43092070388713,7270.100712635652,16660.352416198864,16912.78333690275
2016-09-15,2016-09-14,1800140.3290750054,258.6727712911096,7285.97583912869,16691.04163237885,16949.714403669957
2016-09-16,2016-09-15,1802258.832973864,258.5700170378601,7276.555738788389,16669.22995623219,16927.79997327005
2016-09-19,2016-09-16,1799222.4412414674,244.92181136013838,7258.073826377732,16639.88280426517,16884.804615625308
2016-09-20,2016-09-19,1797954.0800503702,225.4700232886458,7255.43187320984,16653.18849020122,16878.658513489867
2016-09-21,2016-09-20,1799696.422582205,207.0447213626714,7245.424737525716,16648.333713303196,16855.37843466587
2016-09-22,2016-09-21,1814391.168854692,256.8349307124888,7352.114908105638,16846.741955463036,17103.576886175524
2016-09-23,2016-09-22,1821306.351907636,274.32437534786004,7383.619632174719,16902.54345868801,17176.86783403587
2016-09-26,2016-09-23,1819310.9496003962,261.821435568285,7375.09126992129,16895.206461070273,17157.02789663856
2016-09-27,2016-09-26,1816442.1721605728,257.58260182998436,7358.339319108484,16860.474429649166,17118.05703147915
2016-09-28,2016-09-27,1816330.9854925517,246.50905892146994,7333.638042265872,16814.084209688775,17060.593268610246
2016-09-29,2016-09-28,1816247.8074777878,267.28783665016545,7313.071294240284,16745.46002141482,17012.747858064984
2016-09-30,2016-09-29,1811117.5672261487,264.40343246140446,7290.896616068867,16696.758410181963,16961.161842643367
2016-10-03,2016-09-30,1811827.0337210277,282.5696662819815,7279.38445647722,16651.81088836974,16934.38055465172
2016-10-04,2016-10-03,1808296.6893767253,283.83268339316623,7260.966770463871,16607.70192655665,16891.534609949817
2016-10-05,2016-10-04,1782535.0036262898,230.94031583059797,7184.048492874232,16481.65562257368,16712.595938404276
2016-10-06,2016-10-05,1782966.7871453806,247.83731825772793,7176.179303686207,16446.45214860856,16694.28946686629
2016-10-07,2016-10-06,1777075.2532037147,235.30896899978927,7141.711538001716,16378.796484443445,16614.105453443233
2016-10-10,2016-10-07,1774959.7317365948,196.9035688875298,7096.755169676182,16312.617732677001,16509.52130156453
2016-10-11,2016-10-10,1779598.7501659545,229.25672065548287,7106.95705925615,16303.997725044608,16533.25444570009
2016-10-12,2016-10-11,1768723.5540866735,190.09554395114162,7065.324767635213,16246.307708645134,16436.403252596276
2016-10-13,2016-10-12,1768667.8241539712,195.81856161469005,7071.6668541808085,16255.338590533915,16451.157152148604
2016-10-14,2016-10-13,1768207.690243235,192.54169251026872,7074.36533109798,16264.893055677745,16457.434748188014
2016-10-17,2016-10-14,1764725.88194883,153.09967893651964,7018.468844795736,16174.300397175915,16327.400076112435
2016-10-18,2016-10-17,1763687.1912587665,154.39783206209296,7020.869624106809,16178.587291896698,16332.985123958792
2016-10-19,2016-10-18,1772332.198125068,158.05308582375244,7065.37492743657,16278.466855919773,16436.519941743525
2016-10-20,2016-10-19,1776381.869305239,181.6056486663869,7088.6034913024905,16308.952013243645,16490.557661910032
2016-10-21,2016-10-20,1773211.2039153709,159.3400536784966,7064.686396368962,16275.578125279684,16434.91817895818
2016-10-24,2016-10-21,1773440.4323556654,147.40785429634005,7062.579591719536,16282.609164144633,16430.017018440973
2016-10-25,2016-10-24,1772803.5127285107,151.4795480862016,7059.61399080553,16271.63845097322,16423.11799905942
2016-10-26,2016-10-25,1775086.117551793,149.97360265853564,7083.278118709495,16328.195390041305,16478.16899269984
2016-10-27,2016-10-26,1770095.8086296548,135.52962390967815,7057.897750783449,16283.595803823027,16419.125427732706
2016-10-28,2016-10-27,1768693.7197158942,131.34321102779006,7059.404689797658,16291.287881076933,16422.631092104722
2016-10-31,2016-10-28,1769665.9416053325,164.50256674410895,7038.100737926946,16208.568122217514,16373.070688961623
2016-11-01,2016-10-31,1773502.8946077777,137.546281069004,7013.477253218239,16178.24161658904,16315.787897658045
2016-11-02,2016-11-01,1773213.2492750934,147.35585474006496,7020.76787386184,16185.39256275266,16332.748417492725
2016-11-03,2016-11-02,1777457.6498323982,142.57608934157403,7039.479237429828,16233.701469007945,16376.277558349519
2016-11-04,2016-11-03,1778757.7677917336,150.31306893871005,7052.849012870787,16257.067238084288,16407.380307023
2016-11-07,2016-11-04,1780105.5699632138,168.7080896384453,7046.608390215945,16224.154358138772,16392.862447777217
2016-11-08,2016-11-07,1778976.8891950953,159.84182299156404,7012.4168273674595,16153.479155242943,16313.320978234507
